7.764201	7.895974	1
8.408314	8.173422	1
0.699604	-0.138890	2
16.791388	17.286549	0
14.481191	15.283063	0
0.493965	2.300779	2
-0.371578	-0.876201	2
-1.377913	-2.532734	2
7.646634	7.769743	1
16.487353	17.265019	0
8.986644	9.101878	1
17.282940	16.063285	0
9.625436	10.119107	1
0.083338	1.060586	2
16.617511	17.249277	0
-0.753936	0.175298	2
-0.269510	0.992967	2
8.403707	9.512773	1
6.648091	5.839163	1
10.247012	11.157455	1
-0.715748	-0.024350	2
17.771235	18.665924	0
17.189511	16.951344	0
0.045650	-2.028953	2
8.873909	8.587697	1
17.827787	18.562857	0
14.853245	16.080872	0
15.731799	15.282642	0
-0.018253	-0.492337	2
8.081640	8.212590	1
0.843286	0.717740	2
9.528696	8.782425	1
6.808755	6.309798	1
-1.565213	-1.343343	2
0.744183	0.364956	2
-0.385008	-1.097025	2
0.001516	0.401942	2
1.503247	0.603034	2
16.473632	17.280451	0
0.414663	0.264250	2
15.343535	17.215890	0
6.786516	6.376208	1
16.642290	16.998822	0
14.836428	17.722537	0
-0.774652	-0.717339	2
1.226698	-0.003065	2
0.527568	0.055761	2
15.901195	16.134616	0
0.475218	1.137619	2
15.898262	16.300470	0
8.493577	10.557698	1
8.610448	7.548049	1
16.824446	17.436376	0
9.235074	10.103643	1
15.153933	13.670664	0
17.304431	17.640969	0
17.148063	18.992952	0
0.644455	-1.329354	2
8.067970	8.136993	1
9.492636	9.631891	1
1.309880	1.298770	2
7.240480	6.170419	1
15.357175	16.483838	0
8.123327	8.107244	1
-1.932882	-1.600975	2
16.778658	17.170023	0
-0.493632	0.833023	2
16.803096	16.546793	0
-1.620444	-2.605960	2
-0.271692	2.115917	2
17.189409	16.747911	0
7.709032	8.509802	1
17.191360	18.066802	0
2.569529	2.172864	2
8.039818	7.601745	1
7.727356	6.005110	1
8.897710	8.959031	1
7.956864	6.936489	1
8.088747	7.676608	1
9.563181	8.625903	1
15.532285	15.453212	0
17.044647	17.636732	0
-1.339001	-2.436766	2
-0.495014	-0.216197	2
0.039957	-0.805456	2
8.238324	7.918589	1
8.811277	10.362197	1
2.830599	2.310925	2
7.758414	6.495865	1
7.550120	7.118907	1
7.429160	6.651987	1
-0.592698	0.106820	2
6.945274	6.154014	1
15.968473	14.425999	0
7.059396	5.759444	1
-0.029516	-0.070654	2
9.436771	9.547857	1
0.833919	-0.672905	2
6.881168	4.619631	1
15.988309	16.529136	0
-0.367816	-1.396001	2
-0.118916	-1.313803	2
9.776250	10.716140	1
7.945557	10.182392	1
15.297342	15.085729	0
8.317855	8.719352	1
7.805787	7.059763	1
8.182256	9.605478	1
-1.369558	0.413864	2
5.671775	5.609135	1
7.913177	9.096518	1
-0.462284	1.590586	2
-0.631488	-0.889181	2
8.366713	7.859047	1
16.980051	16.493745	0
0.204385	-0.306648	2
14.275812	14.304091	0
16.327219	17.969777	0
9.349744	10.552613	1
16.012688	15.791471	0
8.421265	9.461840	1
15.490776	15.950884	0
17.478330	16.306294	0
-1.218020	-1.006216	2
-1.071114	-1.087842	2
7.885872	5.960547	1
0.665222	1.831501	2
15.522975	15.664670	0
16.240431	17.191515	0
15.938390	14.885935	0
1.185868	0.978407	2
1.751218	1.664338	2
19.050016	19.608638	0
-0.040818	-0.301981	2
-0.940650	-0.324922	2
-1.737936	-0.832268	2
13.660817	13.503659	0
7.527431	7.807675	1
-1.005223	-0.900323	2
16.162735	15.410249	0
-1.602963	-2.645507	2
8.194799	8.038280	1
0.102235	-1.982476	2
16.773568	17.675971	0
0.903853	0.033487	2
1.173870	0.864510	2
14.025536	14.648466	0
15.693531	15.606547	0
8.356241	8.125404	1
-0.619186	-0.473916	2
16.003798	15.067851	0
-1.290988	-1.556843	2
14.921387	14.367072	0
14.761184	14.333024	0
7.858191	9.615735	1
-1.275977	0.793569	2
14.251106	13.019743	0
0.769636	-1.483984	2
15.137141	15.388848	0
-0.903678	-0.160582	2
7.367431	8.878131	1
15.902556	16.486239	0
15.382507	15.625568	0
7.788287	7.274870	1
7.750379	9.008692	1
-0.299436	0.061629	2
-0.047277	-0.962934	2
17.014811	17.444248	0
7.400154	7.227535	1
-0.328378	-0.333414	2
0.776090	0.797327	2
17.270184	16.031260	0
13.467639	14.159314	0
6.808668	6.457983	1
15.953806	16.280365	0
1.242696	0.663555	2
-1.048758	-0.712609	2
-1.072872	-1.144365	2
15.960853	14.965040	0
17.110472	18.250470	0
0.355517	0.884332	2
7.392847	6.830324	1
16.916185	19.453214	0
-0.479277	1.540807	2
7.584798	8.955441	1
-0.487831	-0.615755	2
0.226885	0.577123	2
16.280821	16.545161	0
-1.047641	-1.339208	2
0.337695	0.808055	2
16.836650	16.514468	0
10.391349	10.407515	1
16.630918	15.735337	0
16.304494	16.425179	0
6.947549	7.502436	1
8.900837	7.683747	1
16.013346	16.792857	0
8.045384	8.680755	1
7.541963	7.299618	1
-2.172925	-2.319638	2
-1.018603	1.032089	2
-1.485518	-1.413698	2
-1.618372	0.748060	2
16.744439	18.284522	0
-0.698824	-1.869377	2
8.306258	7.555514	1
-0.406236	-0.641826	2
2.394066	3.852324	2
15.765832	16.209456	0
-0.570925	-0.583638	2
-0.966608	-0.319966	2
0.603108	0.744151	2
8.094057	8.541874	1
15.845605	17.976967	0
7.070936	7.438947	1
16.650764	17.667081	0
14.361245	14.297615	0
9.389076	9.301421	1
-0.037231	0.217011	2
8.076076	7.425688	1
-0.770728	0.991937	2
0.569342	0.532239	2
16.785089	14.861716	0
17.269608	17.784291	0
7.405762	7.414469	1
14.363200	12.682231	0
15.615878	14.826724	0
16.235076	17.961091	0
16.067159	15.337437	0
8.035436	9.528913	1
8.111630	6.379198	1
7.338069	7.340398	1
-1.270794	-0.824880	2
16.275333	15.138481	0
17.239471	17.448825	0
-1.476068	-1.583056	2
16.121934	15.940164	0
0.193547	-0.023917	2
16.469252	15.456520	0
0.263693	1.947428	2
-0.077589	1.913205	2
2.190528	2.258846	2
-1.204082	-2.643411	2
16.560672	17.507989	0
7.152720	8.275813	1
8.096689	7.786835	1
16.667483	16.624873	0
16.807043	15.860218	0
15.347878	16.638497	0
7.442975	6.391611	1
10.187665	10.490607	1
7.713147	6.715044	1
16.047903	16.174244	0
17.829615	20.095965	0
14.425005	15.922424	0
10.063325	9.957491	1
7.271488	7.586979	1
8.975556	9.525738	1
7.321563	5.391501	1
7.131924	7.342575	1
9.815758	9.385936	1
15.509944	15.663984	0
-0.378418	1.402934	2
-0.788695	-0.801724	2
1.019607	1.048627	2
8.731315	9.629670	1
7.642090	8.155653	1
16.756497	16.426944	0
7.241772	8.643198	1
7.658000	7.587009	1
0.107460	-0.708704	2
17.171447	16.702756	0
0.751657	0.021158	2
-0.240685	-1.123249	2
7.230282	7.942528	1
-0.627871	-1.412209	2
0.156077	1.347210	2
6.442796	4.383457	1
15.841236	14.677426	0
2.427488	5.323439	2
0.355451	0.184524	2
16.756563	17.213100	0
15.330748	15.735245	0
8.425083	8.267943	1
15.119402	16.433713	0
0.232843	0.483552	2
0.248915	0.891452	2
16.366370	18.179557	0
1.102358	1.849523	2
7.925440	7.405700	1
8.312633	8.199435	1
-1.900594	-3.067069	2
9.941370	11.747245	1
7.353464	5.851952	1
15.035890	15.960894	0
8.526889	6.782097	1
15.404582	16.707190	0
0.431766	-0.421569	2
16.794948	15.397527	0
5.661369	4.870745	1
15.662199	17.504048	0
15.907318	17.499652	0
9.321054	9.856601	1
-0.055831	0.348017	2
0.136445	1.651312	2
0.737153	0.906141	2
7.284920	9.733941	1
7.511649	5.439318	1
13.326290	12.589484	0
-0.329118	-1.000628	2
1.474673	1.826815	2
17.104437	17.495960	0
8.633291	10.198339	1
10.376641	9.435073	1
13.973150	13.947252	0
0.311084	0.149598	2
15.172505	15.679138	0
16.397995	16.809745	0
8.084275	7.808750	1
0.165044	-0.109271	2
7.988520	9.358493	1
9.194846	8.644941	1
-1.647265	-1.026206	2
0.860305	2.638601	2
-0.627816	-0.322417	2
15.027293	13.789076	0
15.756626	13.772087	0
-0.460834	0.130133	2
7.718795	9.471645	1
7.380740	6.814513	1
1.458684	0.934093	2
0.211375	1.284872	2
14.907820	15.391035	0
17.022813	16.439681	0
8.871225	8.908375	1
8.152867	8.264294	1
1.123175	-0.577555	2
16.377305	16.906792	0
-1.018359	-1.224133	2
-0.075779	0.768783	2
7.830506	7.416186	1
16.929883	15.649428	0
0.338824	-0.993588	2
15.930332	14.468020	0
17.172792	16.030977	0
15.834215	16.976898	0
7.825550	7.406217	1
15.333088	16.225676	0
7.406908	7.341078	1
14.826244	14.914019	0
7.965563	8.342894	1
0.818030	0.754447	2
16.355882	17.677630	0
-0.376103	1.307682	2
15.192743	13.703511	0
15.709266	13.937760	0
0.075911	0.462596	2
7.045399	6.949866	1
8.005425	7.034876	1
15.616533	14.496597	0
15.165438	17.416697	0
6.512436	6.757134	1
7.471792	6.972154	1
0.053240	-0.490730	2
1.109353	0.997982	2
16.595392	15.942270	0
0.237275	0.601156	2
1.205249	1.405943	2
17.108457	17.706606	0
1.173894	1.578146	2
7.372519	8.298423	1
16.543083	15.453958	0
6.570642	5.267659	1
-0.864817	0.142379	2
7.535061	7.502850	1
15.018464	14.941038	0
16.035196	16.656542	0
15.084359	14.382962	0
14.662784	15.894395	0
-1.319890	-0.425651	2
-0.017310	0.048237	2
8.404532	8.429881	1
9.252963	8.952584	1
0.046099	-0.560704	2
6.952548	6.613829	1
0.267390	1.860337	2
8.322110	8.338637	1
-0.434034	-1.192546	2
7.598869	4.543328	1
1.076336	1.171935	2
1.340378	1.959655	2
7.069771	5.879180	1
-0.590009	0.366114	2
16.238666	15.866983	0
15.962771	16.344903	0
16.061724	16.935212	0
10.233820	10.127100	1
7.326620	7.561263	1
16.843554	17.462983	0
14.958825	14.142923	0
-1.799742	-2.904699	2
14.396503	11.701082	0
17.312416	15.938656	0
16.448107	16.977690	0
6.966683	8.717205	1
0.793336	-0.043571	2
7.700758	6.470373	1
6.911741	7.152076	1
9.193528	9.921216	1
15.392350	16.553606	0
15.396572	15.560964	0
2.477298	3.267986	2
17.143567	18.443825	0
7.082331	6.398759	1
8.775947	8.634149	1
7.494279	7.685464	1
7.563073	8.508100	1
6.733527	5.681151	1
7.294045	7.314954	1
-0.650972	0.748134	2
6.961756	5.462630	1
15.183272	14.455391	0
8.401844	7.255677	1
17.346929	17.710323	0
9.376135	9.635759	1
-0.221212	0.168778	2
0.067488	0.122881	2
-1.527584	-3.587085	2
15.041136	15.832395	0
16.184726	15.406549	0
14.488055	14.324032	0
-0.497477	-1.045756	2
6.319643	6.881380	1
10.669161	9.975711	1
8.181805	9.757661	1
15.815674	16.163402	0
17.704018	17.646767	0
15.652844	15.140804	0
16.041985	17.357996	0
6.247574	6.943015	1
14.588892	14.395679	0
0.536547	0.989676	2
16.977518	15.864010	0
8.707030	9.158277	1
7.047328	6.841258	1
14.906617	14.085161	0
-1.333632	-2.236277	2
0.568786	2.100179	2
8.313221	8.387535	1
15.633808	13.662212	0
7.179497	8.369560	1
-0.108983	0.972274	2
16.378857	14.298473	0
15.800450	16.378842	0
14.697974	12.833430	0
-0.166529	2.142457	2
15.277649	16.019383	0
16.521314	16.987185	0
-0.331216	0.130917	2
-0.069624	0.565970	2
0.842590	-0.082734	2
6.493269	5.093820	1
15.307050	15.918651	0
7.486478	6.123819	1
1.511582	2.242814	2
9.330132	9.137087	1
8.093184	8.231563	1
0.494120	-0.761908	2
8.796533	9.923080	1
8.363116	7.930637	1
14.923435	14.632675	0
14.212392	14.617916	0
8.274328	8.272996	1
7.510202	6.921439	1
15.564617	16.212280	0
6.761035	6.549996	1
0.558317	-0.179974	2
-0.437254	0.006076	2
1.503918	1.331756	2
7.054491	5.965502	1
16.711371	17.200447	0
6.942463	8.039303	1
7.912468	7.565775	1
0.328367	1.132762	2
13.991008	13.683868	0
-0.941199	-0.918180	2
-0.477850	-1.796653	2
7.239417	6.799588	1
15.036347	17.451203	0
7.632003	9.262265	1
0.344737	-0.394213	2
-0.163402	-1.034463	2
16.404279	16.296510	0
15.627625	14.987126	0
7.998001	6.404546	1
15.901866	16.782328	0
7.783638	7.410013	1
7.468161	8.170235	1
16.723076	16.550705	0
0.546057	1.241873	2
16.658338	17.523009	0
-0.791673	0.142474	2
16.001357	16.586989	0
8.597385	8.026804	1
8.323651	8.950620	1
15.787441	14.940305	0
7.786916	6.461338	1
0.633961	-0.473773	2
14.791822	14.717785	0
9.072826	8.221896	1
-0.747762	-1.524142	2
0.495285	-1.513696	2
7.883687	6.556121	1
16.388811	16.599652	0
0.768638	1.063934	2
16.378400	16.281020	0
1.646139	2.232042	2
8.609964	9.282629	1
14.601756	15.072014	0
14.994936	14.828424	0
17.236007	16.697345	0
9.420961	10.522354	1
-0.290914	-0.918058	2
15.943434	15.770212	0
7.723379	6.433031	1
13.495457	13.827496	0
17.004142	18.353264	0
16.139418	15.867135	0
-0.187452	0.422273	2
8.932562	9.886744	1
-0.690427	-0.406730	2
15.560494	14.455335	0
16.892549	17.778632	0
7.864331	7.677211	1
16.484475	17.355828	0
-0.595037	-0.077357	2
17.497689	18.351255	0
15.915241	17.212542	0
8.221936	7.239417	1
17.106084	18.400820	0
7.077108	8.541281	1
-0.540816	-1.746707	2
0.197341	1.109550	2
-1.517955	-0.869962	2
-0.196226	1.206463	2
7.117434	5.956091	1
8.807043	9.551979	1
16.871656	17.347011	0
-1.331574	-2.194551	2
-0.431245	-1.204126	2
9.369879	9.140873	1
7.337598	7.902446	1
0.144429	-0.905707	2
16.493336	15.508638	0
17.075979	16.900750	0
0.664468	1.508603	2
7.868916	7.681241	1
16.190278	14.606953	0
0.873910	-0.556817	2
9.128831	9.693487	1
7.832392	8.261857	1
15.256133	15.114556	0
-0.564367	-1.566470	2
-0.080423	-0.806208	2
16.345741	15.265189	0
0.464662	1.510442	2
8.073460	9.124547	1
0.748110	1.293891	2
7.573823	8.086341	1
8.630851	8.505328	1
8.720547	8.981395	1
17.914517	16.823795	0
8.099460	7.397049	1
16.504704	16.563602	0
-0.245913	0.913091	2
-0.592838	-1.218067	2
0.853845	3.577539	2
9.567843	8.916524	1
8.064089	8.695661	1
0.883587	1.359426	2
6.742984	6.654424	1
15.804151	14.794151	0
7.390406	6.888624	1
6.878190	5.449700	1
17.382601	17.595668	0
-2.139632	-3.136053	2
8.491884	7.928011	1
6.973047	8.092988	1
8.490429	7.123088	1
0.746039	1.211128	2
-0.200742	-0.474749	2
6.790459	6.644499	1
16.245072	15.262718	0
0.096453	0.499679	2
15.812474	18.266409	0
14.947390	14.315234	0
15.657482	15.132732	0
14.949583	16.592780	0
16.793884	16.538566	0
-1.628778	-2.170815	2
14.688794	15.812711	0
7.555188	8.768986	1
15.833477	16.589967	0
-1.532456	-2.442786	2
1.303005	-0.067607	2
0.253203	-0.446576	2
17.400330	16.828743	0
17.159623	17.198350	0
-0.223314	-0.264425	2
14.438960	14.433357	0
9.413820	8.339789	1
9.758961	10.228208	1
-0.140094	-1.224908	2
15.762960	14.155462	0
17.798522	17.686373	0
7.100948	6.681117	1
8.331480	7.572719	1
7.094618	9.645944	1
-0.346757	0.069522	2
15.933038	16.309994	0
-1.093652	-1.238514	2
-1.987907	-1.694301	2
16.113668	15.820589	0
7.466208	9.321625	1
17.375289	16.468053	0
8.870820	9.213921	1
7.375895	6.038591	1
16.682253	17.821860	0
7.449527	6.566672	1
-0.427923	0.249121	2
16.752546	16.737042	0
17.044683	16.297211	0
15.299750	12.671436	0
16.201083	16.270203	0
1.513025	0.606789	2
0.365448	-1.494560	2
1.073316	-0.338353	2
15.942445	15.969404	0
15.367914	15.653620	0
9.459669	8.221732	1
15.293342	15.897836	0
9.891761	10.252157	1
6.773212	6.808474	1
16.685978	16.938477	0
16.271017	16.509962	0
6.683601	6.110995	1
-0.328914	0.765781	2
8.611135	8.421258	1
7.470126	5.598269	1
7.014983	7.632993	1
15.658808	18.064866	0
16.341044	16.810819	0
8.052336	8.532533	1
15.480716	15.588429	0
0.379456	0.632896	2
0.405353	-0.131355	2
7.553415	7.754623	1
16.107629	17.125762	0
8.080958	7.293947	1
16.217674	16.834231	0
-0.894831	-1.866370	2
14.695538	13.897527	0
7.873921	7.596719	1
7.697581	5.961844	1
16.151575	15.971983	0
8.451696	7.787490	1
-0.732683	-1.058402	2
15.169146	17.273171	0
1.431530	0.528532	2
13.620976	14.395383	0
16.280975	17.133071	0
-0.364837	-0.636970	2
6.343114	7.378914	1
7.549268	7.205255	1
8.002661	7.606624	1
7.764597	8.588514	1
-0.100711	-1.921208	2
9.188862	10.112889	1
16.370195	16.491927	0
16.038954	17.205885	0
8.243784	10.018854	1
16.841670	17.549404	0
13.979896	13.072124	0
15.900010	14.485369	0
8.248224	7.019182	1
14.540554	16.700636	0
1.643210	2.278277	2
0.868213	0.980835	2
16.967308	17.775056	0
-0.585536	-0.022635	2
15.653716	14.848389	0
17.323482	17.358598	0
15.750642	15.128244	0
13.956275	14.176340	0
7.771739	6.817408	1
7.125964	8.047613	1
13.671438	12.528449	0
2.110962	3.739769	2
14.601697	14.193521	0
7.232456	7.243572	1
9.696399	12.038131	1
16.033727	16.224601	0
9.435256	10.179104	1
1.208703	0.309553	2
-0.675454	-2.324221	2
8.260404	7.130408	1
8.518657	7.970585	1
0.382116	0.581233	2
17.431585	17.829975	0
15.163473	17.095330	0
8.917478	11.440523	1
15.065370	13.861424	0
0.735443	-0.181323	2
0.376287	-0.735212	2
5.829125	5.911632	1
0.814451	1.904715	2
7.825075	9.066010	1
-1.856802	-1.983450	2
16.441111	14.203915	0
8.946729	10.290539	1
8.107293	8.426730	1
7.757293	7.341510	1
15.319082	14.862291	0
8.384291	7.804208	1
9.722373	9.517894	1
7.900192	7.804270	1
17.670888	18.842399	0
15.406873	15.759994	0
7.591117	6.982253	1
15.400090	16.134656	0
-2.240582	-1.923400	2
16.736610	18.441854	0
-0.527615	-0.520316	2
8.296332	8.365626	1
2.858400	2.496254	2
1.991533	2.871154	2
18.532491	20.288017	0
8.738670	8.653443	1
16.449155	16.137336	0
7.409106	7.720048	1
-1.513025	-1.976836	2
-1.196457	-0.831840	2
0.414093	0.177027	2
5.168651	5.850643	1
7.096024	6.190302	1
1.202586	1.246476	2
-0.077840	0.190516	2
0.735129	-1.070009	2
8.809101	9.551390	1
8.644882	9.981203	1
8.148400	8.639468	1
16.549871	16.464397	0
15.473346	14.201027	0
-0.595506	-2.022225	2
14.978385	14.639303	0
15.932618	14.752426	0
7.846390	6.819222	1
-0.124516	1.367314	2
-1.752231	-3.353839	2
-0.607251	-0.561327	2
-0.802717	-0.876622	2
6.787189	5.916635	1
16.991111	17.544588	0
15.755232	19.248364	0
2.491117	1.759937	2
15.883250	14.233423	0
15.303483	15.661962	0
2.323392	1.607646	2
8.583792	8.286684	1
14.620818	15.268407	0
14.998206	13.855570	0
15.333795	16.964288	0
-2.203586	-1.519354	2
8.690394	9.395625	1
-0.991293	-0.821430	2
-0.674079	-0.728109	2
-0.396442	-1.108380	2
14.555086	14.054592	0
16.508904	17.087080	0
16.985141	16.266643	0
4.594750	4.474523	1
1.231720	1.234188	2
16.222162	17.120807	0
-1.899811	-1.695629	2
0.553380	0.611184	2
-1.158245	0.471369	2
-0.456282	-2.105002	2
16.089533	14.919157	0
0.276428	1.356842	2
15.135165	14.695557	0
8.406012	7.803060	1
16.707581	16.606792	0
7.092659	7.066388	1
6.330229	6.756047	1
8.173525	6.759122	1
-3.334390	-3.414527	2
-0.406837	-1.033048	2
-1.036932	-1.371329	2
7.414862	5.844831	1
0.383970	-0.786635	2
15.131497	15.122733	0
17.176720	18.111233	0
13.737854	13.981158	0
0.601889	-1.298901	2
16.276977	15.974260	0
6.257497	6.631024	1
7.737726	7.245070	1
8.731027	8.140200	1
